corp_code,year,total_assets,total_debt,total_equity,revenue,operating_income,net_income,interest_expense,operating_cf,capex,current_assets,current_liabilities,retained_earnings,ebit,debt_ratio,current_ratio,interest_coverage,net_debt_ratio,equity_ratio,roa,roe,op_margin,net_margin,cfo_to_debt,fcf,revenue_growth,op_income_growth,asset_growth,interest_cov_yoy,debt_ratio_trend,cf_volatility,consecutive_loss,z_score,data_quality,created_at,news_count,sentiment_avg,negative_ratio,positive_ratio,news_bankruptcy_flag,news_lawsuit_flag,news_ceo_change_flag,label
00101220,2020,43235.38345059,28158.57533956,15076.80811103,36863.50351629,2429.58171678,1546.64333468,,3102.97841334,,26.03430043,89.83270581,3043.31416754,2429.58171678,1.867674850816702,0.28980870825669724,,1.710435768398743,0.34871456912739046,0.03577262906543955,0.10258426871855558,0.06590750973266463,0.041955950659886075,0.11019656981653556,,0.7822272536055459,0.10767117705787577,0.04142945406343457,,0.18532488962611696,0.6467096557550377,0,1.1348391297566818,OK,2026-05-01 18:16:27,0,0.0,0.0,0.0,0,0,0,0
00101220,2021,48848.92280208,30973.79164414,17875.13115794,49315.05172315,4671.67837233,2819.61177811,,1473.50434702,,35.73161843,92.84424788,3746.10108405,4671.67837233,1.7327868182036623,0.3848554891217672,,1.5293498760268935,0.3659268236141918,0.05772106356437281,0.15773936164141372,0.0947312880975236,0.057175480499118844,0.04757261764879133,,0.3377744115221619,0.922832370718331,0.12983669632316852,,-0.16942309517042595,0.5361605147620347,0,1.4310980202657062,OK,2026-05-01 18:16:27,0,0.0,0.0,0.0,0,0,0,0
00101220,2022,69819.08974784,37410.42484468,32408.66490316,66073.55088852,2957.38356396,6570.53815699,,2778.14361775,,211.14305997,190.38665853,6801.18149082,2957.38356396,1.1543340324714304,1.1090223527229421,,1.1572129688475137,0.46418057038852517,0.09410804667778232,0.2027401676873564,0.04475896215945362,0.09944278865950283,0.07426121540410867,,0.3398252375248558,-0.3669548011959983,0.4292861693332384,,-0.3566704091726355,0.5510585025663419,0,1.2228672520197872,OK,2026-05-01 18:16:27,0,0.0,0.0,0.0,0,0,0,0
00101220,2023,78181.45771325,41818.3034901,36363.15422315,89330.57023552,4425.83708062,3507.15471304,,2827.85704974,,182.04053736,198.10247778,7761.61319375,4425.83708062,1.1500185939171654,0.9189210523765514,,1.148444949423103,0.4651122566238268,0.04485916246155661,0.09644803339989763,0.04954448481579467,0.039260408881230564,0.06762247183005553,,0.351986824292817,0.4965380664703869,0.11977194196618268,,-0.29138411214324833,0.34090991887206407,0,1.4681590763542247,OK,2026-05-01 18:16:27,0,0.0,0.0,0.0,0,0,0,0
00101257,2015,7541.77963969,17047.05619849,7541.77963969,6366.84676586,-3249.47783534,-6964.51806779,,,,9.35421063,379.81652407,-558.75558896,-3249.47783534,2.260349282651635,0.024628235048236143,,2.1650498381362366,1.0,-0.9234581757252552,-0.9234581757252552,-0.5103747514019332,-1.0938724181544315,,,,,,,,,1,-0.7403083831899779,OK,2026-05-01 18:16:27,0,0.0,0.0,0.0,0,0,0,1
00101257,2018,2721.43615092,2097.18488811,624.25126281,2404.57952411,367.22498177,422.10320377,,-183.15776174,,0.0,57.75602997,0.0,367.22498177,3.3595204576275064,0.0,,3.04208490746457,0.2293830272663085,0.15510310746305958,0.6761751700268058,0.15271900059363597,0.17554137824833713,-0.08733505699874809,,-0.6223280357548856,-1.1130104590270506,-0.6391519931717519,,,,0,1.3033981072044898,OK,2026-05-01 18:16:27,0,0.0,0.0,0.0,0,0,0,1
00101257,2019,3344.33538346,2575.38013815,768.95524531,2763.19218241,185.25580136,-0.00186403,,142.9970625,,103.15082193,56.87471355,0.0,185.25580136,3.3491937975034554,1.8136499595609832,,2.895274237738589,0.22992767086489102,-5.573693383800228e-07,-2.4241072694009996e-06,0.06704412474069164,-6.745929623954824e-07,0.05552464289901707,,0.1491373667222473,-0.49552505805275193,0.22888621962687772,,0.5444222574259099,,1,1.0256350705488464,OK,2026-05-01 18:16:27,0,0.0,0.0,0.0,0,0,0,1
00101257,2020,4104.02523259,3140.03091752,963.99431507,3044.30019699,203.39251107,203.39251107,,-619.80859822,,284.4639532,44.56413846,0.0,203.39251107,3.257312692027637,6.383248123495755,,2.955670602064809,0.23488995813547545,0.04955927401587672,0.21098932627546746,0.06681092464898859,0.06681092464898859,-0.1973893297552387,,0.10173306669347304,0.09790090014377295,0.2271571962809651,,-0.05110388279993454,1.7397824272350486,0,0.9754753039572612,OK,2026-05-01 18:16:27,0,0.0,0.0,0.0,0,0,0,1
00101257,2021,4961.23144139,3645.1751749,1316.05626649,4156.52661076,343.0391672,343.0391672,,-651.27329226,,341.28102682,42.09976806,947.86405375,343.0391672,2.769771527035009,8.106482352435078,,2.4423023331764386,0.2652680654062124,0.06914395574012767,0.2606569156157022,0.08253024684407759,0.08253024684407759,-0.17866721378564934,,0.3653471542884288,0.6865870104821064,0.2088696243855761,,-0.289711135234223,1.1582356888194518,0,1.405816908700376,OK,2026-05-01 18:16:27,0,0.0,0.0,0.0,0,0,0,1
00101257,2022,5085.43872394,3343.35498572,1742.08373822,3554.62813293,65.8266467,436.46051975,,133.36921917,,699.6374114,81.85710319,1380.50191568,65.8266467,1.9191700791238213,8.547058033266325,,1.8118790482741918,0.34256311653487026,0.0858255390425484,0.25053934559768065,0.01851857472521059,0.12278654852996829,0.039890834129083244,,-0.1448080414719024,-0.8081074903565706,0.025035575142448918,,-0.6690713064519077,1.6476496989054619,0,1.267519966074819,OK,2026-05-01 18:16:27,0,0.0,0.0,0.0,0,0,0,1
